,seeker_post,response_post,ER_level,EX_level,IP_level,indices_seeker,familiarity_seeker,goal_support_seeker,suddenness_seeker,social_norms_seeker,not_consider_seeker,chance_responsblt_seeker,self_responsblt_seeker,other_control_seeker,pleasantness_seeker,predict_conseq_seeker,accept_conseq_seeker,predict_event_seeker,urgency_seeker,other_responsblt_seeker,self_control_seeker,chance_control_seeker,standards_seeker,goal_relevance_seeker,attention_seeker,unpleasantness_seeker,indices_response,familiarity_response,goal_support_response,suddenness_response,social_norms_response,not_consider_response,chance_responsblt_response,self_responsblt_response,other_control_response,pleasantness_response,predict_conseq_response,accept_conseq_response,predict_event_response,urgency_response,other_responsblt_response,self_control_response,chance_control_response,standards_response,goal_relevance_response,attention_response,unpleasantness_response
26,"In a bad place ATM. I don't wanna worry you guys too much, just emotionally down. This came about from some stuff that happened with friends and me being somewhat childish. How do I get rid of this overwhelming feeling of sadness?",Odesza - Across The Room,0,0,0,1,0.5070422887802124,0.2317870706319809,0.5464526414871216,0.34546396136283875,0.5295746326446533,0.2653423845767975,0.3778402507305145,0.5584810972213745,0.24244384467601776,0.5194376111030579,0.5248297452926636,0.4343756437301636,0.5562892556190491,0.6329910755157471,0.38741639256477356,0.22742530703544617,0.47141727805137634,0.5402014851570129,0.6852860450744629,0.7019898295402527,0,0.5152988433837891,0.33017686009407043,0.8122721314430237,0.33357471227645874,0.41178256273269653,0.4254691004753113,0.17177316546440125,0.8222911953926086,0.35846975445747375,0.5678301453590393,0.4397771954536438,0.5398374795913696,0.5821395516395569,0.7476673722267151,0.4514729380607605,0.49846339225769043,0.49392572045326233,0.497426837682724,0.7065117359161377,0.8233199119567871
27,Anyone else getting fucked by high school?. I'm seeing a lot of people here struggling with college and I don't know if I'll even get that far. I'm so behind in everything. And its not like I haven't had time to study or do homework. I just ... haven't. Or I couldn't. I can't even tell anymore.,"I know. Exactly how I feel. If I can barely survive now, never make it.",1,0,2,1,0.5039891004562378,0.1877196878194809,0.5517390370368958,0.31028950214385986,0.5921099185943604,0.26162344217300415,0.5151777267456055,0.6544182896614075,0.14547096192836761,0.49959221482276917,0.5133987069129944,0.5260066390037537,0.49479860067367554,0.49779239296913147,0.430843710899353,0.3006472587585449,0.42319685220718384,0.47580474615097046,0.6170601844787598,0.7772197127342224,0,0.5059724450111389,0.26352953910827637,0.5410182476043701,0.2652205228805542,0.5028818845748901,0.3461976647377014,0.452128529548645,0.4990540146827698,0.19804956018924713,0.5559893846511841,0.5115218162536621,0.4030061960220337,0.5487829446792603,0.4194428324699402,0.4077228903770447,0.24798080325126648,0.4748084545135498,0.4875231683254242,0.6172902584075928,0.7719931602478027
28,"Not sure which is more depressing : looking ahead in life or looking back at the past. I dont want to be old. I dont want to grow. I just want to remain a child forever. Just innocent, gullible, carefree child.",the two are combined. The happy moments in the past breaking my heart while I have nothing to look forward to. No hope no prospects.,0,0,2,1,0.41634079813957214,0.17877674102783203,0.6960283517837524,0.36814019083976746,0.6167351007461548,0.41554832458496094,0.3529130518436432,0.5681473016738892,0.06656818091869354,0.5076180696487427,0.47900113463401794,0.4671483337879181,0.5547476410865784,0.58915114402771,0.2692625820636749,0.3432008624076843,0.6396351456642151,0.5040232539176941,0.6563884615898132,0.9115537405014038,0,0.48606956005096436,0.46557116508483887,0.4634619355201721,0.19439584016799927,0.44479894638061523,0.3154395818710327,0.5053131580352783,0.5174213647842407,0.3218374252319336,0.5403960943222046,0.4754304587841034,0.4716647267341614,0.48832303285598755,0.517368495464325,0.38102370500564575,0.252978652715683,0.2935071289539337,0.4713629484176636,0.6644850969314575,0.4856712818145752
29,What do you do when you're alone and depressed?. What are some things you guys do?,Play games on my phone and try not to think about drinking or doing any drugs...,0,0,0,1,0.5524395704269409,0.2993640899658203,0.558538019657135,0.3127613961696625,0.4536418616771698,0.21116352081298828,0.5097054839134216,0.6580812335014343,0.3409317433834076,0.6190701127052307,0.5129712820053101,0.44467639923095703,0.5813091397285461,0.6802018880844116,0.460083931684494,0.07752853631973267,0.4651277959346771,0.5751913189888,0.6897259950637817,0.5360366702079773,0,0.6354885101318359,0.24555924534797668,0.2584058940410614,0.3312378227710724,0.4829947054386139,0.17506544291973114,0.545150637626648,0.4731033146381378,0.2371402382850647,0.48592379689216614,0.5565527677536011,0.4880976974964142,0.43552014231681824,0.5300664305686951,0.5411920547485352,0.20185036957263947,0.48185744881629944,0.38360050320625305,0.560606837272644,0.5561737418174744
30,"It's been 3 years since we broke up. I've been relatively fine until today. It felt like something has triggered me. Why am I feeling an overwhelmingly strong attachment to her?. I tried moving on, I tried my best.",At least you have that going,0,0,0,1,0.40522804856300354,0.3681405782699585,0.5651296973228455,0.24374407529830933,0.5344337821006775,0.2839130759239197,0.498401015996933,0.504869818687439,0.3327881395816803,0.4814765751361847,0.47073566913604736,0.4449169635772705,0.6006484627723694,0.4975718855857849,0.3815516531467438,0.25181835889816284,0.4401722550392151,0.6221380829811096,0.7222626209259033,0.562184751033783,0,0.5479804873466492,0.2832016944885254,0.3802880048751831,0.11422792077064514,0.46286770701408386,0.3178943693637848,0.4614175856113434,0.46391019225120544,0.3512202501296997,0.5009020566940308,0.5761228203773499,0.468187540769577,0.519204318523407,0.4569009840488434,0.49038246273994446,0.36629170179367065,0.35446488857269287,0.5673169493675232,0.6489748358726501,0.4337528645992279
31,"Suicidal thoughts. Hi guys I have major suicidal thoughts and I feel extremely confused right now, what can I do to make myself feel better and not so tired and empty please help Today was a very very shitty day",Talk about it to a therapist or ANYONE. talking about it helps tremendously. Call a suicide hotline if you have no one to talk to. You would be surprised how much just talking about your issues helps.,0,0,0,1,0.5396428108215332,0.44688859581947327,0.7013388276100159,0.10512295365333557,0.44763320684432983,0.4059419631958008,0.46197107434272766,0.6879357099533081,0.5955333113670349,0.5405389070510864,0.6468613147735596,0.5707345604896545,0.4697183072566986,0.633679211139679,0.5362527370452881,0.6205418109893799,0.2715051472187042,0.5372346043586731,0.7735112905502319,0.5658093094825745,0,0.43179312348365784,0.38391971588134766,0.4634198546409607,0.37044474482536316,0.4330146610736847,0.25159579515457153,0.2204723209142685,0.6836642026901245,0.5509273409843445,0.47917085886001587,0.5244332551956177,0.43423789739608765,0.4411279261112213,0.8027808666229248,0.30673548579216003,0.199799045920372,0.5782849192619324,0.4895123243331909,0.6515156030654907,0.5893710851669312
32,Wasted yet another day. yet again ive wasted pretty much all day today not studying for my finals. why cant i do anything right? why am i such a fucking idiot?,"Same, all I did was stare at the text",0,0,2,1,0.5166404843330383,0.1798941045999527,0.568253755569458,0.3119533658027649,0.5369721055030823,0.31626901030540466,0.37321287393569946,0.5249678492546082,0.1497327983379364,0.4626756012439728,0.5060985684394836,0.3787267804145813,0.4625169336795807,0.5929083824157715,0.3513856828212738,0.23117370903491974,0.4712563455104828,0.34216925501823425,0.6302236318588257,0.6833371520042419,0,0.46037912368774414,0.2883409559726715,0.6497362852096558,0.24314288794994354,0.5865435600280762,0.37942129373550415,0.6956842541694641,0.47850361466407776,0.08550269156694412,0.5887251496315002,0.6544481515884399,0.542770504951477,0.5793219208717346,0.442048043012619,0.41663435101509094,0.28530776500701904,0.5628628134727478,0.4561465382575989,0.6759160757064819,0.6960347294807434
33,I failed my suicide attempt. I tried to hang myself but I was saved by my mom. :(,"I'm glad your mother loves you and was there for you. I hope you are able to pass through this time and feel better. Perhaps find a local nonprofit to volunteer at. Something simple like a food bank, maybe a soup kitchen. That way, you can know that by being alive in the next few weeks, you have a direct purpose. It's something small, but it will make the lives of others better, because you lived. You can build from there and go on to help more people.",1,0,0,1,0.39773955941200256,0.23246750235557556,0.6010128259658813,0.27757036685943604,0.5525139570236206,0.3675806224346161,0.6433454155921936,0.44443047046661377,0.14001981914043427,0.4264468252658844,0.4868035316467285,0.41754770278930664,0.6710203289985657,0.4162745475769043,0.4092411994934082,0.24187597632408142,0.5564423203468323,0.5430943965911865,0.6506320834159851,0.6645607352256775,0,0.5141048431396484,0.43640196323394775,0.4787824749946594,0.2464849203824997,0.23883187770843506,0.29495346546173096,0.3449716866016388,0.6855121850967407,0.7383948564529419,0.5590202212333679,0.565973162651062,0.4682844877243042,0.40072789788246155,0.807671070098877,0.39093783497810364,0.22690096497535706,0.2636245787143707,0.5239137411117554,0.6919121742248535,0.42459413409233093
34,"Smallest actions seem like the biggest achievements. Tried a face mask today after a long time. I bought those before a big task I had to pass, which I miserably failed. Just opening the packet and using it today felt, scary. But I did it. Anyone else feel this way with small tasks?",I just cried today because I didn't felt like killing myself in the morning... but after that I realized how stupid crying for that it is that I immediately thought of suicide... yay,0,0,2,1,0.4845820963382721,0.21850596368312836,0.5765367150306702,0.325793981552124,0.5222746133804321,0.2697572410106659,0.3879703879356384,0.5504179000854492,0.2848726212978363,0.4832797348499298,0.5566892027854919,0.34086209535598755,0.5236295461654663,0.6262391805648804,0.35629451274871826,0.2559664249420166,0.453930526971817,0.487654447555542,0.648665189743042,0.6597614884376526,0,0.49324777722358704,0.264096200466156,0.534387469291687,0.386324018239975,0.4489520490169525,0.28307777643203735,0.5155011415481567,0.48847833275794983,0.32720038294792175,0.4760779142379761,0.3952568471431732,0.3225957751274109,0.5965568423271179,0.5026426315307617,0.5422320365905762,0.12330995500087738,0.5522060394287109,0.4704062342643738,0.5004973411560059,0.40285053849220276
35,"so this happened today. this might be a stupid reason to get sad over but i thought i would share with you all so yeah. I got out of class and was waiting for the bus with a couple other people/students and well i tripped when i was getting on the bus, i felt so embarrased i didn't even got on the bus, i just walked away and went to other bus stop to wait for another cause i didn't wanted to share the bus with the same people that laughed me.. aaand thats it thanks for taking the time of reading :/","sadness is not the same as depression. And people trip all the time and others laugh, it's no big deal and no one cares beyond that moment. Next time, either make a comment about your legs not working, or bow to everyone, or something like that, or just get on the bus and keep going with your day. Imagine if you were a waiter and dropped some glasses- would you walk right out of the restaurant because people clapped?",1,0,0,1,0.48121485114097595,0.18914978206157684,0.49255701899528503,0.3713935315608978,0.4494999349117279,0.29913264513015747,0.4454553723335266,0.553210973739624,0.30296534299850464,0.41326436400413513,0.5145297646522522,0.33035293221473694,0.713654100894928,0.5441918969154358,0.36032143235206604,0.1909230500459671,0.5213111042976379,0.577835738658905,0.6370790600776672,0.5081230998039246,0,0.5104756951332092,0.21474604308605194,0.5616534948348999,0.3314096927642822,0.5505988597869873,0.22758232057094574,0.24135041236877441,0.5405879020690918,0.2870396673679352,0.45531612634658813,0.5649335980415344,0.4150601029396057,0.4053165018558502,0.6947956681251526,0.36677321791648865,0.26941239833831787,0.45670318603515625,0.40940994024276733,0.5983548164367676,0.7286061644554138
36,I don't think people understand how it feels to want to to die every minute of everyday.. And that sleep is a substitute for it.,"Inactivity is the cause for depression and depression causes inactivity. Seek to get out of your cycle, bit by bit.",0,0,0,1,0.5137858986854553,0.3081318438053131,0.4157501757144928,0.298417329788208,0.5297307372093201,0.29808712005615234,0.46641018986701965,0.4815828204154968,0.21185873448848724,0.5036122798919678,0.5235773921012878,0.5223206877708435,0.485632985830307,0.4619385898113251,0.38436296582221985,0.2522951066493988,0.4429299235343933,0.47069162130355835,0.6182161569595337,0.6085131168365479,0,0.5833868384361267,0.27830564975738525,0.4776480495929718,0.2883090674877167,0.5177276730537415,0.3160187005996704,0.3025415241718292,0.4793434143066406,0.28433355689048767,0.5563288331031799,0.5445448756217957,0.4022708535194397,0.478206068277359,0.624644935131073,0.44731637835502625,0.20993772149085999,0.5726613998413086,0.43644005060195923,0.6606575846672058,0.6643825769424438
37,"How badly will i emotionally kill my loved ones, if i commit suicide?. I don't want to imagine them all crying badly.","This is how I look at it. Someone who is truly amazing in your life will change you into a new you. If that someone leaves you life somehow, you are still the new you. You still have a little bit of that someone inside of you. Once you die, that little bit of them dies inside of you as well. Do you respect those people who changed you in your life? Do you respect them enough to keep them with you? Those are the thoughts I think when I am ready to end it. Hopefully it helps you, friend.",1,2,0,1,0.49721235036849976,0.11296170949935913,0.5850204825401306,0.41454049944877625,0.6363377571105957,0.365582674741745,0.36383256316185,0.6082441806793213,-0.010699707083404064,0.5192700624465942,0.4478376805782318,0.4942370653152466,0.5540034770965576,0.5617202520370483,0.3679679334163666,0.2633415162563324,0.6158121824264526,0.5505977272987366,0.6465303897857666,0.8709136843681335,0,0.4500792920589447,0.218692809343338,0.5624112486839294,0.343517005443573,0.4377991259098053,0.22754620015621185,0.37495818734169006,0.6378555297851562,0.35245487093925476,0.40995973348617554,0.4980689287185669,0.3292364180088043,0.6846356391906738,0.6181406378746033,0.3367699086666107,0.17506709694862366,0.45437848567962646,0.6051089763641357,0.6706748008728027,0.4381159543991089
